data,forn,area,eta,m,f,d,N1,N2,ISTAT,reg
2025-10-11,Pfizer/BioNTech,MAR,60-69,8,7,15,ITI,ITI3,11,Marche
2025-10-11,Pfizer/BioNTech,MAR,70-79,15,11,26,ITI,ITI3,11,Marche
2025-10-11,Pfizer/BioNTech,MAR,80-89,11,7,18,ITI,ITI3,11,Marche
2025-10-11,Pfizer/BioNTech,MAR,90+,0,2,2,ITI,ITI3,11,Marche
2025-10-11,Pfizer/BioNTech,PIE,20-29,0,1,1,ITC,ITC1,1,Piemonte
2025-10-11,Pfizer/BioNTech,PIE,50-59,1,0,1,ITC,ITC1,1,Piemonte
2025-10-11,Pfizer/BioNTech,PIE,60-69,1,0,1,ITC,ITC1,1,Piemonte
2025-10-11,Pfizer/BioNTech,PIE,70-79,0,1,1,ITC,ITC1,1,Piemonte
2025-10-11,Pfizer/BioNTech,PIE,80-89,0,1,1,ITC,ITC1,1,Piemonte
2025-10-11,Pfizer/BioNTech,PIE,90+,0,1,1,ITC,ITC1,1,Piemonte
2025-10-11,Pfizer/BioNTech,PUG,20-29,2,0,2,ITF,ITF4,16,Puglia
2025-10-11,Pfizer/BioNTech,PUG,40-49,0,2,2,ITF,ITF4,16,Puglia
2025-10-11,Pfizer/BioNTech,PUG,50-59,1,2,3,ITF,ITF4,16,Puglia
2025-10-11,Pfizer/BioNTech,PUG,60-69,3,5,8,ITF,ITF4,16,Puglia
2025-10-11,Pfizer/BioNTech,PUG,70-79,7,9,16,ITF,ITF4,16,Puglia
2025-10-11,Pfizer/BioNTech,PUG,80-89,10,6,16,ITF,ITF4,16,Puglia
2025-10-11,Pfizer/BioNTech,TOS,20-29,1,0,1,ITI,ITI1,9,Toscana
2025-10-11,Pfizer/BioNTech,TOS,40-49,5,1,6,ITI,ITI1,9,Toscana
2025-10-11,Pfizer/BioNTech,TOS,50-59,6,6,12,ITI,ITI1,9,Toscana
2025-10-11,Pfizer/BioNTech,TOS,60-69,8,10,18,ITI,ITI1,9,Toscana
2025-10-11,Pfizer/BioNTech,TOS,70-79,24,28,52,ITI,ITI1,9,Toscana
2025-10-11,Pfizer/BioNTech,TOS,80-89,23,21,44,ITI,ITI1,9,Toscana
2025-10-11,Pfizer/BioNTech,TOS,90+,3,8,11,ITI,ITI1,9,Toscana
2025-10-11,Pfizer/BioNTech,VDA,60-69,2,1,3,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-11,Pfizer/BioNTech,VDA,70-79,2,1,3,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-11,Pfizer/BioNTech,VDA,80-89,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-11,Pfizer/BioNTech,VEN,20-29,0,1,1,ITH,ITH3,5,Veneto
2025-10-11,Pfizer/BioNTech,VEN,30-39,1,1,2,ITH,ITH3,5,Veneto
2025-10-11,Pfizer/BioNTech,VEN,40-49,2,2,4,ITH,ITH3,5,Veneto
2025-10-11,Pfizer/BioNTech,VEN,50-59,5,6,11,ITH,ITH3,5,Veneto
2025-10-11,Pfizer/BioNTech,VEN,60-69,9,11,20,ITH,ITH3,5,Veneto
2025-10-11,Pfizer/BioNTech,VEN,70-79,23,18,41,ITH,ITH3,5,Veneto
2025-10-11,Pfizer/BioNTech,VEN,80-89,14,17,31,ITH,ITH3,5,Veneto
2025-10-11,Pfizer/BioNTech,VEN,90+,6,2,8,ITH,ITH3,5,Veneto
2025-10-12,Pfizer/BioNTech,EMR,30-39,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-10-12,Pfizer/BioNTech,LAZ,40-49,1,1,2,ITI,ITI4,12,Lazio
2025-10-12,Pfizer/BioNTech,LAZ,50-59,0,2,2,ITI,ITI4,12,Lazio
2025-10-12,Pfizer/BioNTech,LAZ,60-69,2,1,3,ITI,ITI4,12,Lazio
2025-10-12,Pfizer/BioNTech,LAZ,70-79,0,2,2,ITI,ITI4,12,Lazio
2025-10-12,Pfizer/BioNTech,LOM,12-19,0,1,1,ITC,ITC4,3,Lombardia
2025-10-12,Pfizer/BioNTech,LOM,20-29,4,5,9,ITC,ITC4,3,Lombardia
2025-10-12,Pfizer/BioNTech,LOM,30-39,18,15,33,ITC,ITC4,3,Lombardia
2025-10-12,Pfizer/BioNTech,LOM,40-49,12,15,27,ITC,ITC4,3,Lombardia
2025-10-12,Pfizer/BioNTech,LOM,50-59,30,22,52,ITC,ITC4,3,Lombardia
2025-10-12,Pfizer/BioNTech,LOM,60-69,34,53,87,ITC,ITC4,3,Lombardia
2025-10-12,Pfizer/BioNTech,LOM,70-79,77,79,156,ITC,ITC4,3,Lombardia
2025-10-12,Pfizer/BioNTech,LOM,80-89,55,61,116,ITC,ITC4,3,Lombardia
2025-10-12,Pfizer/BioNTech,LOM,90+,8,18,26,ITC,ITC4,3,Lombardia
2025-10-12,Pfizer/BioNTech,MAR,20-29,0,2,2,ITI,ITI3,11,Marche
2025-10-12,Pfizer/BioNTech,MAR,30-39,2,2,4,ITI,ITI3,11,Marche
2025-10-12,Pfizer/BioNTech,MAR,40-49,1,0,1,ITI,ITI3,11,Marche
2025-10-12,Pfizer/BioNTech,MAR,50-59,0,2,2,ITI,ITI3,11,Marche
2025-10-12,Pfizer/BioNTech,MAR,60-69,1,1,2,ITI,ITI3,11,Marche
2025-10-12,Pfizer/BioNTech,MAR,70-79,1,1,2,ITI,ITI3,11,Marche
2025-10-12,Pfizer/BioNTech,MAR,80-89,2,1,3,ITI,ITI3,11,Marche
2025-10-12,Pfizer/BioNTech,PUG,50-59,0,1,1,ITF,ITF4,16,Puglia
2025-10-12,Pfizer/BioNTech,PUG,60-69,0,3,3,ITF,ITF4,16,Puglia
2025-10-12,Pfizer/BioNTech,PUG,70-79,2,2,4,ITF,ITF4,16,Puglia
2025-10-12,Pfizer/BioNTech,PUG,80-89,2,0,2,ITF,ITF4,16,Puglia
2025-10-12,Pfizer/BioNTech,TOS,60-69,2,1,3,ITI,ITI1,9,Toscana
2025-10-12,Pfizer/BioNTech,TOS,70-79,5,1,6,ITI,ITI1,9,Toscana
2025-10-12,Pfizer/BioNTech,TOS,80-89,2,5,7,ITI,ITI1,9,Toscana
2025-10-12,Pfizer/BioNTech,TOS,90+,1,0,1,ITI,ITI1,9,Toscana
2025-10-12,Pfizer/BioNTech,VEN,30-39,1,0,1,ITH,ITH3,5,Veneto
2025-10-12,Pfizer/BioNTech,VEN,40-49,1,0,1,ITH,ITH3,5,Veneto
2025-10-12,Pfizer/BioNTech,VEN,50-59,2,4,6,ITH,ITH3,5,Veneto
2025-10-12,Pfizer/BioNTech,VEN,60-69,6,3,9,ITH,ITH3,5,Veneto
2025-10-12,Pfizer/BioNTech,VEN,70-79,5,10,15,ITH,ITH3,5,Veneto
2025-10-12,Pfizer/BioNTech,VEN,80-89,9,5,14,ITH,ITH3,5,Veneto
2025-10-12,Pfizer/BioNTech,VEN,90+,1,1,2,ITH,ITH3,5,Veneto
2025-10-13,Pfizer/BioNTech,ABR,40-49,1,1,2,ITF,ITF1,13,Abruzzo
2025-10-13,Pfizer/BioNTech,ABR,60-69,1,0,1,ITF,ITF1,13,Abruzzo
2025-10-13,Pfizer/BioNTech,EMR,12-19,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-10-13,Pfizer/BioNTech,EMR,20-29,6,7,13,ITH,ITH5,8,Emilia-Romagna
2025-10-13,Pfizer/BioNTech,EMR,30-39,22,13,35,ITH,ITH5,8,Emilia-Romagna
2025-10-13,Pfizer/BioNTech,EMR,40-49,19,20,39,ITH,ITH5,8,Emilia-Romagna
2025-10-13,Pfizer/BioNTech,EMR,50-59,33,35,68,ITH,ITH5,8,Emilia-Romagna
2025-10-13,Pfizer/BioNTech,EMR,60-69,93,67,160,ITH,ITH5,8,Emilia-Romagna
2025-10-13,Pfizer/BioNTech,EMR,70-79,102,94,196,ITH,ITH5,8,Emilia-Romagna
2025-10-13,Pfizer/BioNTech,EMR,80-89,104,102,206,ITH,ITH5,8,Emilia-Romagna
2025-10-13,Pfizer/BioNTech,EMR,90+,24,62,86,ITH,ITH5,8,Emilia-Romagna
2025-10-13,Pfizer/BioNTech,FVG,20-29,2,1,3,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-13,Pfizer/BioNTech,FVG,30-39,5,4,9,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-13,Pfizer/BioNTech,FVG,40-49,6,3,9,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-13,Pfizer/BioNTech,FVG,50-59,5,7,12,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-13,Pfizer/BioNTech,FVG,60-69,2,6,8,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-13,Pfizer/BioNTech,FVG,70-79,3,4,7,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-13,Pfizer/BioNTech,FVG,80-89,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-13,Pfizer/BioNTech,FVG,90+,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-13,Pfizer/BioNTech,LAZ,20-29,3,6,9,ITI,ITI4,12,Lazio
2025-10-13,Pfizer/BioNTech,LAZ,30-39,19,18,37,ITI,ITI4,12,Lazio
2025-10-13,Pfizer/BioNTech,LAZ,40-49,10,11,21,ITI,ITI4,12,Lazio
2025-10-13,Pfizer/BioNTech,LAZ,50-59,11,7,18,ITI,ITI4,12,Lazio
2025-10-13,Pfizer/BioNTech,LAZ,60-69,20,18,38,ITI,ITI4,12,Lazio
2025-10-13,Pfizer/BioNTech,LAZ,70-79,23,12,35,ITI,ITI4,12,Lazio
2025-10-13,Pfizer/BioNTech,LAZ,80-89,10,3,13,ITI,ITI4,12,Lazio
2025-10-13,Pfizer/BioNTech,LAZ,90+,2,0,2,ITI,ITI4,12,Lazio
2025-10-13,Pfizer/BioNTech,LOM,12-19,6,5,11,ITC,ITC4,3,Lombardia
2025-10-13,Pfizer/BioNTech,LOM,20-29,41,67,108,ITC,ITC4,3,Lombardia
2025-10-13,Pfizer/BioNTech,LOM,30-39,100,164,264,ITC,ITC4,3,Lombardia
2025-10-13,Pfizer/BioNTech,LOM,40-49,149,187,336,ITC,ITC4,3,Lombardia
2025-10-13,Pfizer/BioNTech,LOM,50-59,249,213,462,ITC,ITC4,3,Lombardia
2025-10-13,Pfizer/BioNTech,LOM,60-69,494,407,901,ITC,ITC4,3,Lombardia
2025-10-13,Pfizer/BioNTech,LOM,70-79,601,473,1074,ITC,ITC4,3,Lombardia
2025-10-13,Pfizer/BioNTech,LOM,80-89,382,399,781,ITC,ITC4,3,Lombardia
2025-10-13,Pfizer/BioNTech,LOM,90+,79,136,215,ITC,ITC4,3,Lombardia
2025-10-13,Pfizer/BioNTech,MAR,20-29,0,3,3,ITI,ITI3,11,Marche
2025-10-13,Pfizer/BioNTech,MAR,30-39,5,3,8,ITI,ITI3,11,Marche
2025-10-13,Pfizer/BioNTech,MAR,40-49,3,3,6,ITI,ITI3,11,Marche
2025-10-13,Pfizer/BioNTech,MAR,50-59,5,3,8,ITI,ITI3,11,Marche
2025-10-13,Pfizer/BioNTech,MAR,60-69,15,12,27,ITI,ITI3,11,Marche
2025-10-13,Pfizer/BioNTech,MAR,70-79,28,19,47,ITI,ITI3,11,Marche
2025-10-13,Pfizer/BioNTech,MAR,80-89,12,15,27,ITI,ITI3,11,Marche
2025-10-13,Pfizer/BioNTech,MAR,90+,3,7,10,ITI,ITI3,11,Marche
2025-10-13,Pfizer/BioNTech,PAB,50-59,1,1,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-13,Pfizer/BioNTech,PAB,60-69,4,5,9,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-13,Pfizer/BioNTech,PAB,70-79,0,4,4,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-13,Pfizer/BioNTech,PAB,80-89,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-13,Pfizer/BioNTech,PAB,90+,0,3,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-13,Pfizer/BioNTech,PAT,80-89,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-13,Pfizer/BioNTech,PIE,20-29,0,1,1,ITC,ITC1,1,Piemonte
2025-10-13,Pfizer/BioNTech,PIE,30-39,0,1,1,ITC,ITC1,1,Piemonte
2025-10-13,Pfizer/BioNTech,PIE,40-49,1,1,2,ITC,ITC1,1,Piemonte
2025-10-13,Pfizer/BioNTech,PIE,50-59,0,1,1,ITC,ITC1,1,Piemonte
2025-10-13,Pfizer/BioNTech,PIE,60-69,5,4,9,ITC,ITC1,1,Piemonte
2025-10-13,Pfizer/BioNTech,PIE,70-79,10,14,24,ITC,ITC1,1,Piemonte
2025-10-13,Pfizer/BioNTech,PIE,80-89,2,2,4,ITC,ITC1,1,Piemonte
2025-10-13,Pfizer/BioNTech,PIE,90+,1,1,2,ITC,ITC1,1,Piemonte
2025-10-13,Pfizer/BioNTech,PUG,12-19,1,0,1,ITF,ITF4,16,Puglia
2025-10-13,Pfizer/BioNTech,PUG,20-29,2,5,7,ITF,ITF4,16,Puglia
2025-10-13,Pfizer/BioNTech,PUG,30-39,2,3,5,ITF,ITF4,16,Puglia
2025-10-13,Pfizer/BioNTech,PUG,40-49,5,4,9,ITF,ITF4,16,Puglia
2025-10-13,Pfizer/BioNTech,PUG,50-59,10,12,22,ITF,ITF4,16,Puglia
2025-10-13,Pfizer/BioNTech,PUG,60-69,22,22,44,ITF,ITF4,16,Puglia
2025-10-13,Pfizer/BioNTech,PUG,70-79,37,16,53,ITF,ITF4,16,Puglia
2025-10-13,Pfizer/BioNTech,PUG,80-89,26,16,42,ITF,ITF4,16,Puglia
2025-10-13,Pfizer/BioNTech,PUG,90+,2,6,8,ITF,ITF4,16,Puglia
2025-10-13,Pfizer/BioNTech,SIC,20-29,1,0,1,ITG,ITG1,19,Sicilia
2025-10-13,Pfizer/BioNTech,SIC,30-39,1,1,2,ITG,ITG1,19,Sicilia
2025-10-13,Pfizer/BioNTech,SIC,40-49,1,0,1,ITG,ITG1,19,Sicilia
2025-10-13,Pfizer/BioNTech,SIC,50-59,1,0,1,ITG,ITG1,19,Sicilia
2025-10-13,Pfizer/BioNTech,SIC,60-69,2,1,3,ITG,ITG1,19,Sicilia
2025-10-13,Pfizer/BioNTech,SIC,70-79,1,0,1,ITG,ITG1,19,Sicilia
2025-10-13,Pfizer/BioNTech,SIC,80-89,1,0,1,ITG,ITG1,19,Sicilia
2025-10-13,Pfizer/BioNTech,TOS,12-19,1,0,1,ITI,ITI1,9,Toscana
2025-10-13,Pfizer/BioNTech,TOS,20-29,1,2,3,ITI,ITI1,9,Toscana
2025-10-13,Pfizer/BioNTech,TOS,30-39,5,10,15,ITI,ITI1,9,Toscana
2025-10-13,Pfizer/BioNTech,TOS,40-49,5,6,11,ITI,ITI1,9,Toscana
2025-10-13,Pfizer/BioNTech,TOS,50-59,10,14,24,ITI,ITI1,9,Toscana
2025-10-13,Pfizer/BioNTech,TOS,60-69,42,50,92,ITI,ITI1,9,Toscana
2025-10-13,Pfizer/BioNTech,TOS,70-79,98,88,186,ITI,ITI1,9,Toscana
2025-10-13,Pfizer/BioNTech,TOS,80-89,78,100,178,ITI,ITI1,9,Toscana
2025-10-13,Pfizer/BioNTech,TOS,90+,10,35,45,ITI,ITI1,9,Toscana
2025-10-13,Pfizer/BioNTech,VDA,30-39,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-13,Pfizer/BioNTech,VDA,40-49,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-13,Pfizer/BioNTech,VDA,50-59,2,3,5,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-13,Pfizer/BioNTech,VDA,60-69,6,2,8,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-13,Pfizer/BioNTech,VDA,70-79,8,6,14,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-13,Pfizer/BioNTech,VDA,80-89,3,6,9,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-13,Pfizer/BioNTech,VDA,90+,2,6,8,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-13,Pfizer/BioNTech,VEN,20-29,2,2,4,ITH,ITH3,5,Veneto
2025-10-13,Pfizer/BioNTech,VEN,30-39,11,12,23,ITH,ITH3,5,Veneto
2025-10-13,Pfizer/BioNTech,VEN,40-49,16,9,25,ITH,ITH3,5,Veneto
2025-10-13,Pfizer/BioNTech,VEN,50-59,15,17,32,ITH,ITH3,5,Veneto
2025-10-13,Pfizer/BioNTech,VEN,60-69,57,53,110,ITH,ITH3,5,Veneto
2025-10-13,Pfizer/BioNTech,VEN,70-79,76,76,152,ITH,ITH3,5,Veneto
2025-10-13,Pfizer/BioNTech,VEN,80-89,51,50,101,ITH,ITH3,5,Veneto
2025-10-13,Pfizer/BioNTech,VEN,90+,10,24,34,ITH,ITH3,5,Veneto
2025-10-14,Pfizer/BioNTech,ABR,70-79,0,2,2,ITF,ITF1,13,Abruzzo
2025-10-14,Pfizer/BioNTech,ABR,80-89,2,0,2,ITF,ITF1,13,Abruzzo
2025-10-14,Pfizer/BioNTech,EMR,12-19,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-10-14,Pfizer/BioNTech,EMR,20-29,8,11,19,ITH,ITH5,8,Emilia-Romagna
2025-10-14,Pfizer/BioNTech,EMR,30-39,12,21,33,ITH,ITH5,8,Emilia-Romagna
2025-10-14,Pfizer/BioNTech,EMR,40-49,16,25,41,ITH,ITH5,8,Emilia-Romagna
2025-10-14,Pfizer/BioNTech,EMR,50-59,53,48,101,ITH,ITH5,8,Emilia-Romagna
2025-10-14,Pfizer/BioNTech,EMR,60-69,193,166,359,ITH,ITH5,8,Emilia-Romagna
2025-10-14,Pfizer/BioNTech,EMR,70-79,339,309,648,ITH,ITH5,8,Emilia-Romagna
2025-10-14,Pfizer/BioNTech,EMR,80-89,251,287,538,ITH,ITH5,8,Emilia-Romagna
2025-10-14,Pfizer/BioNTech,EMR,90+,66,97,163,ITH,ITH5,8,Emilia-Romagna
2025-10-14,Pfizer/BioNTech,FVG,12-19,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-14,Pfizer/BioNTech,FVG,20-29,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-14,Pfizer/BioNTech,FVG,30-39,5,4,9,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-14,Pfizer/BioNTech,FVG,40-49,3,4,7,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-14,Pfizer/BioNTech,FVG,50-59,9,6,15,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-14,Pfizer/BioNTech,FVG,60-69,16,17,33,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-14,Pfizer/BioNTech,FVG,70-79,37,29,66,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-14,Pfizer/BioNTech,FVG,80-89,23,36,59,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-14,Pfizer/BioNTech,FVG,90+,7,6,13,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-14,Pfizer/BioNTech,LAZ,20-29,4,4,8,ITI,ITI4,12,Lazio
2025-10-14,Pfizer/BioNTech,LAZ,30-39,4,8,12,ITI,ITI4,12,Lazio
2025-10-14,Pfizer/BioNTech,LAZ,40-49,10,7,17,ITI,ITI4,12,Lazio
2025-10-14,Pfizer/BioNTech,LAZ,50-59,12,10,22,ITI,ITI4,12,Lazio
2025-10-14,Pfizer/BioNTech,LAZ,60-69,29,15,44,ITI,ITI4,12,Lazio
2025-10-14,Pfizer/BioNTech,LAZ,70-79,24,17,41,ITI,ITI4,12,Lazio
2025-10-14,Pfizer/BioNTech,LAZ,80-89,14,5,19,ITI,ITI4,12,Lazio
2025-10-14,Pfizer/BioNTech,LAZ,90+,3,0,3,ITI,ITI4,12,Lazio
2025-10-14,Pfizer/BioNTech,LOM,12-19,7,9,16,ITC,ITC4,3,Lombardia
2025-10-14,Pfizer/BioNTech,LOM,20-29,68,77,145,ITC,ITC4,3,Lombardia
2025-10-14,Pfizer/BioNTech,LOM,30-39,135,187,322,ITC,ITC4,3,Lombardia
2025-10-14,Pfizer/BioNTech,LOM,40-49,221,216,437,ITC,ITC4,3,Lombardia
2025-10-14,Pfizer/BioNTech,LOM,50-59,331,316,647,ITC,ITC4,3,Lombardia
2025-10-14,Pfizer/BioNTech,LOM,60-69,707,627,1334,ITC,ITC4,3,Lombardia
2025-10-14,Pfizer/BioNTech,LOM,70-79,995,823,1818,ITC,ITC4,3,Lombardia
2025-10-14,Pfizer/BioNTech,LOM,80-89,718,793,1511,ITC,ITC4,3,Lombardia
2025-10-14,Pfizer/BioNTech,LOM,90+,151,318,469,ITC,ITC4,3,Lombardia
2025-10-14,Pfizer/BioNTech,MAR,20-29,1,0,1,ITI,ITI3,11,Marche
2025-10-14,Pfizer/BioNTech,MAR,30-39,9,4,13,ITI,ITI3,11,Marche
2025-10-14,Pfizer/BioNTech,MAR,40-49,6,5,11,ITI,ITI3,11,Marche
2025-10-14,Pfizer/BioNTech,MAR,50-59,10,14,24,ITI,ITI3,11,Marche
2025-10-14,Pfizer/BioNTech,MAR,60-69,33,33,66,ITI,ITI3,11,Marche
2025-10-14,Pfizer/BioNTech,MAR,70-79,60,44,104,ITI,ITI3,11,Marche
2025-10-14,Pfizer/BioNTech,MAR,80-89,46,52,98,ITI,ITI3,11,Marche
2025-10-14,Pfizer/BioNTech,MAR,90+,13,29,42,ITI,ITI3,11,Marche
2025-10-14,Pfizer/BioNTech,PAB,60-69,2,2,4,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-14,Pfizer/BioNTech,PAB,70-79,1,3,4,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-14,Pfizer/BioNTech,PAB,90+,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-14,Pfizer/BioNTech,PAT,30-39,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-14,Pfizer/BioNTech,PAT,40-49,1,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-14,Pfizer/BioNTech,PAT,50-59,5,0,5,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-14,Pfizer/BioNTech,PAT,60-69,3,1,4,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-14,Pfizer/BioNTech,PAT,70-79,2,1,3,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-14,Pfizer/BioNTech,PAT,80-89,1,1,2,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-14,Pfizer/BioNTech,PAT,90+,2,0,2,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-14,Pfizer/BioNTech,PIE,20-29,4,2,6,ITC,ITC1,1,Piemonte
2025-10-14,Pfizer/BioNTech,PIE,30-39,5,4,9,ITC,ITC1,1,Piemonte
2025-10-14,Pfizer/BioNTech,PIE,40-49,6,3,9,ITC,ITC1,1,Piemonte
2025-10-14,Pfizer/BioNTech,PIE,50-59,11,5,16,ITC,ITC1,1,Piemonte
2025-10-14,Pfizer/BioNTech,PIE,60-69,35,47,82,ITC,ITC1,1,Piemonte
2025-10-14,Pfizer/BioNTech,PIE,70-79,105,92,197,ITC,ITC1,1,Piemonte
2025-10-14,Pfizer/BioNTech,PIE,80-89,62,72,134,ITC,ITC1,1,Piemonte
2025-10-14,Pfizer/BioNTech,PIE,90+,15,22,37,ITC,ITC1,1,Piemonte
2025-10-14,Pfizer/BioNTech,PUG,12-19,1,3,4,ITF,ITF4,16,Puglia
2025-10-14,Pfizer/BioNTech,PUG,20-29,8,7,15,ITF,ITF4,16,Puglia
2025-10-14,Pfizer/BioNTech,PUG,30-39,8,13,21,ITF,ITF4,16,Puglia
2025-10-14,Pfizer/BioNTech,PUG,40-49,5,8,13,ITF,ITF4,16,Puglia
2025-10-14,Pfizer/BioNTech,PUG,50-59,12,10,22,ITF,ITF4,16,Puglia
2025-10-14,Pfizer/BioNTech,PUG,60-69,34,26,60,ITF,ITF4,16,Puglia
2025-10-14,Pfizer/BioNTech,PUG,70-79,49,28,77,ITF,ITF4,16,Puglia
2025-10-14,Pfizer/BioNTech,PUG,80-89,16,9,25,ITF,ITF4,16,Puglia
2025-10-14,Pfizer/BioNTech,PUG,90+,1,5,6,ITF,ITF4,16,Puglia
2025-10-14,Pfizer/BioNTech,SIC,50-59,2,0,2,ITG,ITG1,19,Sicilia
2025-10-14,Pfizer/BioNTech,SIC,60-69,2,1,3,ITG,ITG1,19,Sicilia
2025-10-14,Pfizer/BioNTech,SIC,70-79,3,4,7,ITG,ITG1,19,Sicilia
2025-10-14,Pfizer/BioNTech,SIC,80-89,2,1,3,ITG,ITG1,19,Sicilia
2025-10-14,Pfizer/BioNTech,TOS,12-19,1,2,3,ITI,ITI1,9,Toscana
2025-10-14,Pfizer/BioNTech,TOS,20-29,1,6,7,ITI,ITI1,9,Toscana
2025-10-14,Pfizer/BioNTech,TOS,30-39,6,8,14,ITI,ITI1,9,Toscana
2025-10-14,Pfizer/BioNTech,TOS,40-49,11,12,23,ITI,ITI1,9,Toscana
2025-10-14,Pfizer/BioNTech,TOS,50-59,12,17,29,ITI,ITI1,9,Toscana
2025-10-14,Pfizer/BioNTech,TOS,60-69,58,62,120,ITI,ITI1,9,Toscana
2025-10-14,Pfizer/BioNTech,TOS,70-79,124,112,236,ITI,ITI1,9,Toscana
2025-10-14,Pfizer/BioNTech,TOS,80-89,108,151,259,ITI,ITI1,9,Toscana
2025-10-14,Pfizer/BioNTech,TOS,90+,6,25,31,ITI,ITI1,9,Toscana
2025-10-14,Pfizer/BioNTech,UMB,20-29,0,1,1,ITI,ITI2,10,Umbria
2025-10-14,Pfizer/BioNTech,UMB,30-39,0,1,1,ITI,ITI2,10,Umbria
2025-10-14,Pfizer/BioNTech,UMB,50-59,4,1,5,ITI,ITI2,10,Umbria
2025-10-14,Pfizer/BioNTech,UMB,60-69,0,3,3,ITI,ITI2,10,Umbria
2025-10-14,Pfizer/BioNTech,UMB,70-79,5,5,10,ITI,ITI2,10,Umbria
2025-10-14,Pfizer/BioNTech,UMB,80-89,1,2,3,ITI,ITI2,10,Umbria
2025-10-14,Pfizer/BioNTech,UMB,90+,0,1,1,ITI,ITI2,10,Umbria
2025-10-14,Pfizer/BioNTech,VDA,30-39,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-14,Pfizer/BioNTech,VDA,40-49,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-14,Pfizer/BioNTech,VDA,50-59,1,3,4,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-14,Pfizer/BioNTech,VDA,60-69,6,5,11,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-14,Pfizer/BioNTech,VDA,70-79,12,10,22,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-14,Pfizer/BioNTech,VDA,80-89,7,5,12,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-14,Pfizer/BioNTech,VDA,90+,1,9,10,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-14,Pfizer/BioNTech,VEN,12-19,0,1,1,ITH,ITH3,5,Veneto
2025-10-14,Pfizer/BioNTech,VEN,20-29,5,3,8,ITH,ITH3,5,Veneto
2025-10-14,Pfizer/BioNTech,VEN,30-39,5,4,9,ITH,ITH3,5,Veneto
