data,forn,area,eta,m,f,d1,d2,dpi,db1,db2,db3,N1,N2,ISTAT,reg
2023-01-02,Pfizer/BioNTech,LIG,90+,6.0,6.0,1.0,0.0,0.0,0.0,9.0,2.0,ITC,ITC3,7.0,Liguria
2023-01-02,Pfizer/BioNTech,LOM,12-19,57.0,64.0,2.0,2.0,0.0,33.0,84.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-02,Pfizer/BioNTech,LOM,20-29,70.0,102.0,2.0,2.0,0.0,20.0,148.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-02,Pfizer/BioNTech,LOM,30-39,120.0,125.0,4.0,1.0,0.0,31.0,208.0,1.0,ITC,ITC4,3.0,Lombardia
2023-01-02,Pfizer/BioNTech,LOM,40-49,167.0,174.0,3.0,2.0,0.0,23.0,311.0,2.0,ITC,ITC4,3.0,Lombardia
2023-01-02,Pfizer/BioNTech,LOM,50-59,308.0,309.0,0.0,0.0,0.0,64.0,548.0,5.0,ITC,ITC4,3.0,Lombardia
2023-01-02,Pfizer/BioNTech,LOM,60-69,376.0,404.0,1.0,1.0,0.0,42.0,604.0,132.0,ITC,ITC4,3.0,Lombardia
2023-01-02,Pfizer/BioNTech,LOM,70-79,362.0,392.0,1.0,1.0,0.0,14.0,583.0,155.0,ITC,ITC4,3.0,Lombardia
2023-01-02,Pfizer/BioNTech,LOM,80-89,208.0,243.0,1.0,2.0,0.0,7.0,284.0,157.0,ITC,ITC4,3.0,Lombardia
2023-01-02,Pfizer/BioNTech,LOM,90+,23.0,70.0,1.0,0.0,0.0,2.0,44.0,46.0,ITC,ITC4,3.0,Lombardia
2023-01-02,Pfizer/BioNTech,MAR,20-29,3.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,ITI,ITI3,11.0,Marche
2023-01-02,Pfizer/BioNTech,MAR,30-39,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,ITI,ITI3,11.0,Marche
2023-01-02,Pfizer/BioNTech,MAR,40-49,3.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,ITI,ITI3,11.0,Marche
2023-01-02,Pfizer/BioNTech,MAR,50-59,8.0,5.0,0.0,0.0,0.0,1.0,12.0,0.0,ITI,ITI3,11.0,Marche
2023-01-02,Pfizer/BioNTech,MAR,60-69,19.0,20.0,0.0,0.0,0.0,1.0,34.0,4.0,ITI,ITI3,11.0,Marche
2023-01-02,Pfizer/BioNTech,MAR,70-79,22.0,17.0,0.0,0.0,0.0,2.0,33.0,4.0,ITI,ITI3,11.0,Marche
2023-01-02,Pfizer/BioNTech,MAR,80-89,16.0,21.0,0.0,0.0,0.0,1.0,33.0,3.0,ITI,ITI3,11.0,Marche
2023-01-02,Pfizer/BioNTech,MAR,90+,1.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,ITI,ITI3,11.0,Marche
2023-01-02,Pfizer/BioNTech,MOL,20-29,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,ITF,ITF2,14.0,Molise
2023-01-02,Pfizer/BioNTech,MOL,30-39,5.0,4.0,0.0,0.0,0.0,2.0,7.0,0.0,ITF,ITF2,14.0,Molise
2023-01-02,Pfizer/BioNTech,MOL,40-49,3.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,ITF,ITF2,14.0,Molise
2023-01-02,Pfizer/BioNTech,MOL,50-59,8.0,9.0,0.0,0.0,0.0,3.0,14.0,0.0,ITF,ITF2,14.0,Molise
2023-01-02,Pfizer/BioNTech,MOL,60-69,19.0,16.0,0.0,0.0,0.0,1.0,34.0,0.0,ITF,ITF2,14.0,Molise
2023-01-02,Pfizer/BioNTech,MOL,70-79,18.0,11.0,0.0,0.0,0.0,2.0,25.0,2.0,ITF,ITF2,14.0,Molise
2023-01-02,Pfizer/BioNTech,MOL,80-89,6.0,8.0,0.0,0.0,0.0,0.0,10.0,4.0,ITF,ITF2,14.0,Molise
2023-01-02,Pfizer/BioNTech,MOL,90+,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,ITF,ITF2,14.0,Molise
2023-01-02,Pfizer/BioNTech,PAT,12-19,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-01-02,Pfizer/BioNTech,PAT,20-29,1.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-01-02,Pfizer/BioNTech,PAT,30-39,4.0,7.0,0.0,0.0,0.0,2.0,9.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-01-02,Pfizer/BioNTech,PAT,40-49,3.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-01-02,Pfizer/BioNTech,PAT,50-59,11.0,6.0,0.0,0.0,0.0,3.0,14.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-01-02,Pfizer/BioNTech,PAT,60-69,11.0,10.0,0.0,0.0,0.0,1.0,13.0,7.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-01-02,Pfizer/BioNTech,PAT,70-79,7.0,7.0,0.0,0.0,0.0,0.0,9.0,5.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-01-02,Pfizer/BioNTech,PAT,80-89,4.0,6.0,0.0,0.0,0.0,0.0,8.0,2.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-01-02,Pfizer/BioNTech,PAT,90+,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-01-02,Pfizer/BioNTech,PIE,12-19,11.0,8.0,0.0,0.0,0.0,6.0,12.0,1.0,ITC,ITC1,1.0,Piemonte
2023-01-02,Pfizer/BioNTech,PIE,20-29,18.0,26.0,0.0,0.0,0.0,8.0,36.0,0.0,ITC,ITC1,1.0,Piemonte
2023-01-02,Pfizer/BioNTech,PIE,30-39,29.0,19.0,0.0,0.0,0.0,6.0,41.0,1.0,ITC,ITC1,1.0,Piemonte
2023-01-02,Pfizer/BioNTech,PIE,40-49,45.0,29.0,0.0,2.0,0.0,12.0,56.0,4.0,ITC,ITC1,1.0,Piemonte
2023-01-02,Pfizer/BioNTech,PIE,50-59,97.0,91.0,0.0,0.0,0.0,10.0,173.0,5.0,ITC,ITC1,1.0,Piemonte
2023-01-02,Pfizer/BioNTech,PIE,60-69,234.0,204.0,1.0,0.0,0.0,7.0,308.0,122.0,ITC,ITC1,1.0,Piemonte
2023-01-02,Pfizer/BioNTech,PIE,70-79,199.0,181.0,0.0,0.0,0.0,7.0,212.0,161.0,ITC,ITC1,1.0,Piemonte
2023-01-02,Pfizer/BioNTech,PIE,80-89,298.0,277.0,0.0,0.0,0.0,2.0,67.0,506.0,ITC,ITC1,1.0,Piemonte
2023-01-02,Pfizer/BioNTech,PIE,90+,41.0,73.0,0.0,0.0,0.0,0.0,6.0,108.0,ITC,ITC1,1.0,Piemonte
2023-01-02,Pfizer/BioNTech,PUG,12-19,6.0,6.0,0.0,0.0,0.0,5.0,7.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-02,Pfizer/BioNTech,PUG,20-29,23.0,36.0,0.0,0.0,0.0,9.0,50.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-02,Pfizer/BioNTech,PUG,30-39,33.0,27.0,2.0,0.0,0.0,10.0,48.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-02,Pfizer/BioNTech,PUG,40-49,27.0,36.0,0.0,0.0,0.0,7.0,56.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-02,Pfizer/BioNTech,PUG,50-59,61.0,67.0,1.0,0.0,0.0,13.0,114.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-02,Pfizer/BioNTech,PUG,60-69,137.0,128.0,0.0,0.0,0.0,17.0,227.0,21.0,ITF,ITF4,16.0,Puglia
2023-01-02,Pfizer/BioNTech,PUG,70-79,140.0,124.0,0.0,0.0,0.0,27.0,219.0,18.0,ITF,ITF4,16.0,Puglia
2023-01-02,Pfizer/BioNTech,PUG,80-89,61.0,77.0,0.0,0.0,0.0,3.0,116.0,19.0,ITF,ITF4,16.0,Puglia
2023-01-02,Pfizer/BioNTech,PUG,90+,10.0,21.0,2.0,0.0,0.0,0.0,26.0,3.0,ITF,ITF4,16.0,Puglia
2023-01-02,Pfizer/BioNTech,SAR,12-19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-02,Pfizer/BioNTech,SAR,20-29,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-02,Pfizer/BioNTech,SAR,30-39,3.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-02,Pfizer/BioNTech,SAR,40-49,5.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-02,Pfizer/BioNTech,SAR,50-59,10.0,11.0,0.0,0.0,0.0,0.0,21.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-02,Pfizer/BioNTech,SAR,60-69,7.0,6.0,0.0,0.0,0.0,0.0,12.0,1.0,ITG,ITG2,20.0,Sardegna
2023-01-02,Pfizer/BioNTech,SAR,70-79,19.0,16.0,0.0,0.0,0.0,0.0,29.0,6.0,ITG,ITG2,20.0,Sardegna
2023-01-02,Pfizer/BioNTech,SAR,80-89,4.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,ITG,ITG2,20.0,Sardegna
2023-01-02,Pfizer/BioNTech,SAR,90+,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-02,Pfizer/BioNTech,SIC,12-19,6.0,5.0,0.0,1.0,0.0,4.0,6.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-02,Pfizer/BioNTech,SIC,20-29,24.0,14.0,2.0,0.0,0.0,7.0,29.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-02,Pfizer/BioNTech,SIC,30-39,20.0,17.0,0.0,0.0,0.0,3.0,34.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-02,Pfizer/BioNTech,SIC,40-49,28.0,37.0,0.0,0.0,0.0,5.0,59.0,1.0,ITG,ITG1,19.0,Sicilia
2023-01-02,Pfizer/BioNTech,SIC,50-59,53.0,50.0,1.0,0.0,1.0,9.0,92.0,0.0,ITG,ITG1,19.0,Sicilia
2023-01-02,Pfizer/BioNTech,SIC,60-69,113.0,113.0,0.0,0.0,0.0,13.0,197.0,16.0,ITG,ITG1,19.0,Sicilia
2023-01-02,Pfizer/BioNTech,SIC,70-79,134.0,91.0,0.0,0.0,0.0,4.0,190.0,31.0,ITG,ITG1,19.0,Sicilia
2023-01-02,Pfizer/BioNTech,SIC,80-89,77.0,56.0,0.0,0.0,0.0,3.0,110.0,20.0,ITG,ITG1,19.0,Sicilia
2023-01-02,Pfizer/BioNTech,SIC,90+,6.0,15.0,0.0,0.0,0.0,1.0,18.0,2.0,ITG,ITG1,19.0,Sicilia
2023-01-02,Pfizer/BioNTech,TOS,12-19,11.0,3.0,0.0,0.0,0.0,4.0,10.0,0.0,ITI,ITI1,9.0,Toscana
2023-01-02,Pfizer/BioNTech,TOS,20-29,15.0,18.0,1.0,0.0,0.0,5.0,27.0,0.0,ITI,ITI1,9.0,Toscana
2023-01-02,Pfizer/BioNTech,TOS,30-39,18.0,27.0,2.0,0.0,0.0,6.0,37.0,0.0,ITI,ITI1,9.0,Toscana
2023-01-02,Pfizer/BioNTech,TOS,40-49,24.0,25.0,1.0,0.0,0.0,6.0,42.0,0.0,ITI,ITI1,9.0,Toscana
2023-01-02,Pfizer/BioNTech,TOS,50-59,44.0,51.0,2.0,0.0,0.0,8.0,85.0,0.0,ITI,ITI1,9.0,Toscana
2023-01-02,Pfizer/BioNTech,TOS,60-69,72.0,60.0,1.0,1.0,0.0,29.0,82.0,19.0,ITI,ITI1,9.0,Toscana
2023-01-02,Pfizer/BioNTech,TOS,70-79,75.0,84.0,0.0,1.0,0.0,11.0,117.0,30.0,ITI,ITI1,9.0,Toscana
2023-01-02,Pfizer/BioNTech,TOS,80-89,43.0,44.0,0.0,0.0,0.0,4.0,63.0,20.0,ITI,ITI1,9.0,Toscana
2023-01-02,Pfizer/BioNTech,TOS,90+,6.0,18.0,0.0,1.0,0.0,3.0,12.0,8.0,ITI,ITI1,9.0,Toscana
2023-01-02,Pfizer/BioNTech,UMB,30-39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI2,10.0,Umbria
2023-01-02,Pfizer/BioNTech,UMB,40-49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI2,10.0,Umbria
2023-01-02,Pfizer/BioNTech,UMB,60-69,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,ITI,ITI2,10.0,Umbria
2023-01-02,Pfizer/BioNTech,UMB,70-79,5.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,ITI,ITI2,10.0,Umbria
2023-01-02,Pfizer/BioNTech,UMB,80-89,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,ITI,ITI2,10.0,Umbria
2023-01-02,Pfizer/BioNTech,VEN,12-19,7.0,9.0,0.0,1.0,0.0,3.0,12.0,0.0,ITH,ITH3,5.0,Veneto
2023-01-02,Pfizer/BioNTech,VEN,20-29,7.0,14.0,0.0,0.0,0.0,3.0,18.0,0.0,ITH,ITH3,5.0,Veneto
2023-01-02,Pfizer/BioNTech,VEN,30-39,25.0,28.0,0.0,0.0,0.0,10.0,43.0,0.0,ITH,ITH3,5.0,Veneto
2023-01-02,Pfizer/BioNTech,VEN,40-49,32.0,36.0,0.0,2.0,0.0,9.0,57.0,0.0,ITH,ITH3,5.0,Veneto
2023-01-02,Pfizer/BioNTech,VEN,50-59,60.0,61.0,2.0,1.0,0.0,13.0,105.0,0.0,ITH,ITH3,5.0,Veneto
2023-01-02,Pfizer/BioNTech,VEN,60-69,92.0,98.0,1.0,0.0,0.0,16.0,156.0,17.0,ITH,ITH3,5.0,Veneto
2023-01-02,Pfizer/BioNTech,VEN,70-79,122.0,128.0,1.0,1.0,0.0,18.0,190.0,40.0,ITH,ITH3,5.0,Veneto
2023-01-02,Pfizer/BioNTech,VEN,80-89,56.0,74.0,0.0,0.0,0.0,6.0,79.0,45.0,ITH,ITH3,5.0,Veneto
2023-01-02,Pfizer/BioNTech,VEN,90+,9.0,13.0,1.0,0.0,0.0,1.0,16.0,4.0,ITH,ITH3,5.0,Veneto
2023-01-03,Moderna,ABR,20-29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-01-03,Moderna,BAS,20-29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF5,17.0,Basilicata
2023-01-03,Moderna,BAS,30-39,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF5,17.0,Basilicata
2023-01-03,Moderna,BAS,40-49,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF5,17.0,Basilicata
2023-01-03,Moderna,BAS,50-59,2.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,ITF,ITF5,17.0,Basilicata
2023-01-03,Moderna,BAS,60-69,6.0,6.0,0.0,0.0,0.0,0.0,11.0,1.0,ITF,ITF5,17.0,Basilicata
2023-01-03,Moderna,BAS,70-79,8.0,9.0,0.0,0.0,0.0,2.0,13.0,2.0,ITF,ITF5,17.0,Basilicata
2023-01-03,Moderna,BAS,80-89,5.0,6.0,0.0,0.0,0.0,2.0,8.0,1.0,ITF,ITF5,17.0,Basilicata
2023-01-03,Moderna,BAS,90+,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,ITF,ITF5,17.0,Basilicata
2023-01-03,Moderna,CAL,20-29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-03,Moderna,CAL,40-49,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-03,Moderna,CAL,50-59,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-03,Moderna,CAL,60-69,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-03,Moderna,CAL,70-79,3.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-03,Moderna,CAL,80-89,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-03,Moderna,CAL,90+,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF6,18.0,Calabria
2023-01-03,Moderna,CAM,20-29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF3,15.0,Campania
2023-01-03,Moderna,CAM,40-49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF3,15.0,Campania
2023-01-03,Moderna,CAM,50-59,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,ITF,ITF3,15.0,Campania
2023-01-03,Moderna,CAM,60-69,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,ITF,ITF3,15.0,Campania
2023-01-03,Moderna,CAM,70-79,2.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,ITF,ITF3,15.0,Campania
2023-01-03,Moderna,CAM,80-89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITF,ITF3,15.0,Campania
2023-01-03,Moderna,CAM,90+,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,ITF,ITF3,15.0,Campania
2023-01-03,Moderna,EMR,12-19,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-03,Moderna,EMR,20-29,2.0,6.0,0.0,0.0,0.0,1.0,7.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-03,Moderna,EMR,30-39,6.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-03,Moderna,EMR,40-49,3.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-03,Moderna,EMR,50-59,4.0,6.0,0.0,0.0,0.0,1.0,9.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-03,Moderna,EMR,60-69,10.0,13.0,0.0,0.0,0.0,4.0,16.0,3.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-03,Moderna,EMR,70-79,6.0,8.0,0.0,0.0,0.0,1.0,10.0,3.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-03,Moderna,EMR,80-89,8.0,6.0,0.0,0.0,0.0,1.0,7.0,6.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-03,Moderna,EMR,90+,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-01-03,Moderna,FVG,30-39,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-03,Moderna,FVG,50-59,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-03,Moderna,FVG,60-69,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-03,Moderna,FVG,70-79,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-01-03,Moderna,LAZ,12-19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-03,Moderna,LAZ,20-29,5.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-03,Moderna,LAZ,30-39,4.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-03,Moderna,LAZ,40-49,7.0,7.0,0.0,0.0,0.0,1.0,13.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-03,Moderna,LAZ,50-59,16.0,10.0,0.0,0.0,0.0,1.0,25.0,0.0,ITI,ITI4,12.0,Lazio
2023-01-03,Moderna,LAZ,60-69,22.0,28.0,0.0,0.0,0.0,2.0,41.0,7.0,ITI,ITI4,12.0,Lazio
2023-01-03,Moderna,LAZ,70-79,42.0,43.0,0.0,0.0,0.0,0.0,76.0,9.0,ITI,ITI4,12.0,Lazio
2023-01-03,Moderna,LAZ,80-89,18.0,18.0,0.0,0.0,0.0,2.0,26.0,8.0,ITI,ITI4,12.0,Lazio
2023-01-03,Moderna,LAZ,90+,5.0,7.0,1.0,0.0,0.0,1.0,8.0,2.0,ITI,ITI4,12.0,Lazio
2023-01-03,Moderna,LOM,12-19,9.0,9.0,0.0,0.0,0.0,7.0,11.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-03,Moderna,LOM,20-29,14.0,23.0,0.0,0.0,0.0,2.0,35.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-03,Moderna,LOM,30-39,22.0,26.0,0.0,0.0,0.0,9.0,39.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-03,Moderna,LOM,40-49,40.0,36.0,0.0,0.0,0.0,8.0,66.0,2.0,ITC,ITC4,3.0,Lombardia
2023-01-03,Moderna,LOM,50-59,60.0,54.0,0.0,0.0,0.0,9.0,105.0,0.0,ITC,ITC4,3.0,Lombardia
2023-01-03,Moderna,LOM,60-69,127.0,113.0,0.0,0.0,0.0,12.0,196.0,32.0,ITC,ITC4,3.0,Lombardia
2023-01-03,Moderna,LOM,70-79,129.0,114.0,0.0,0.0,0.0,6.0,187.0,50.0,ITC,ITC4,3.0,Lombardia
2023-01-03,Moderna,LOM,80-89,52.0,62.0,0.0,0.0,0.0,2.0,66.0,46.0,ITC,ITC4,3.0,Lombardia
2023-01-03,Moderna,LOM,90+,14.0,24.0,0.0,0.0,0.0,0.0,11.0,27.0,ITC,ITC4,3.0,Lombardia
2023-01-03,Moderna,MAR,20-29,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITI,ITI3,11.0,Marche
2023-01-03,Moderna,MAR,30-39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITI,ITI3,11.0,Marche
2023-01-03,Moderna,MAR,40-49,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,ITI,ITI3,11.0,Marche
2023-01-03,Moderna,MAR,50-59,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,ITI,ITI3,11.0,Marche
2023-01-03,Moderna,MAR,60-69,7.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,ITI,ITI3,11.0,Marche
2023-01-03,Moderna,MAR,70-79,9.0,17.0,0.0,0.0,0.0,1.0,23.0,2.0,ITI,ITI3,11.0,Marche
2023-01-03,Moderna,MAR,80-89,3.0,6.0,0.0,0.0,0.0,1.0,8.0,0.0,ITI,ITI3,11.0,Marche
2023-01-03,Moderna,MAR,90+,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,ITI,ITI3,11.0,Marche
2023-01-03,Moderna,MOL,30-39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF2,14.0,Molise
2023-01-03,Moderna,MOL,40-49,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF2,14.0,Molise
2023-01-03,Moderna,MOL,50-59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF2,14.0,Molise
2023-01-03,Moderna,MOL,60-69,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF2,14.0,Molise
2023-01-03,Moderna,MOL,70-79,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,ITF,ITF2,14.0,Molise
2023-01-03,Moderna,PIE,20-29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITC,ITC1,1.0,Piemonte
2023-01-03,Moderna,PIE,30-39,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,ITC,ITC1,1.0,Piemonte
2023-01-03,Moderna,PIE,40-49,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2023-01-03,Moderna,PIE,50-59,3.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,ITC,ITC1,1.0,Piemonte
2023-01-03,Moderna,PIE,60-69,11.0,10.0,0.0,0.0,0.0,0.0,11.0,10.0,ITC,ITC1,1.0,Piemonte
2023-01-03,Moderna,PIE,70-79,14.0,18.0,0.0,0.0,0.0,0.0,9.0,23.0,ITC,ITC1,1.0,Piemonte
2023-01-03,Moderna,PIE,80-89,27.0,28.0,0.0,0.0,0.0,0.0,2.0,53.0,ITC,ITC1,1.0,Piemonte
2023-01-03,Moderna,PIE,90+,4.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,ITC,ITC1,1.0,Piemonte
2023-01-03,Moderna,PUG,12-19,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-03,Moderna,PUG,20-29,6.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-03,Moderna,PUG,30-39,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-03,Moderna,PUG,40-49,6.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-03,Moderna,PUG,50-59,6.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-03,Moderna,PUG,60-69,6.0,8.0,0.0,0.0,0.0,2.0,12.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-03,Moderna,PUG,70-79,8.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,ITF,ITF4,16.0,Puglia
2023-01-03,Moderna,PUG,80-89,8.0,4.0,0.0,0.0,0.0,1.0,11.0,0.0,ITF,ITF4,16.0,Puglia
2023-01-03,Moderna,SAR,12-19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-03,Moderna,SAR,20-29,6.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-03,Moderna,SAR,30-39,7.0,3.0,0.0,0.0,0.0,1.0,9.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-03,Moderna,SAR,40-49,6.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-03,Moderna,SAR,50-59,14.0,18.0,0.0,0.0,0.0,0.0,32.0,0.0,ITG,ITG2,20.0,Sardegna
2023-01-03,Moderna,SAR,60-69,21.0,34.0,0.0,0.0,0.0,1.0,49.0,5.0,ITG,ITG2,20.0,Sardegna
2023-01-03,Moderna,SAR,70-79,30.0,28.0,0.0,0.0,0.0,0.0,45.0,13.0,ITG,ITG2,20.0,Sardegna
2023-01-03,Moderna,SAR,80-89,12.0,15.0,0.0,0.0,0.0,0.0,20.0,7.0,ITG,ITG2,20.0,Sardegna
2023-01-03,Moderna,SAR,90+,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,ITG,ITG2,20.0,Sardegna
2023-01-03,Moderna,SIC,30-39,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,ITG,ITG1,19.0,Sicilia
